time,windspeed,winddir,swellheight,swellPeriod,swellDirection,airTemperature
2021-07-11T20:00:00Z,13.8,19.76,1.53,11.97,235.76,17.04
2021-07-11T21:00:00Z,14.81,15.59,1.48,12.16,235.84,17.05
2021-07-11T22:00:00Z,13.28,1.56,1.5,11.01,256.1,17.57
2021-07-11T23:00:00Z,11.75,347.52,1.52,9.86,276.37,18.1
2021-07-12T00:00:00Z,10.22,333.49,1.54,8.71,296.63,18.63
2021-07-12T01:00:00Z,11.54,325.2,1.38,9.19,283.48,18.59
2021-07-12T02:00:00Z,12.87,316.9,1.21,9.66,270.32,18.54
2021-07-12T03:00:00Z,14.19,308.61,1.05,10.14,257.17,18.5
2021-07-12T04:00:00Z,14.43,308.01,1.42,10.38,256.03,18.4
2021-07-12T05:00:00Z,14.66,307.41,1.78,10.62,254.9,18.31
2021-07-12T06:00:00Z,14.9,306.81,2.15,10.86,253.76,18.21
2021-07-12T07:00:00Z,14.95,306.86,2.39,11.55,253.71,18.2
2021-07-12T08:00:00Z,15,306.9,2.64,12.24,253.66,18.19
2021-07-12T09:00:00Z,15.05,306.95,2.88,12.93,253.61,18.19
2021-07-12T10:00:00Z,15.5,303.08,2.93,13.33,254.21,18.04
2021-07-12T11:00:00Z,15.96,299.22,2.97,13.74,254.82,17.9
2021-07-12T12:00:00Z,16.41,295.35,3.02,14.14,255.42,17.76
2021-07-12T13:00:00Z,16.17,292.09,3.54,13.77,256.35,17.78
2021-07-12T14:00:00Z,15.93,288.84,4.06,13.4,257.27,17.79
2021-07-12T15:00:00Z,15.69,285.58,4.58,13.03,258.2,17.81
2021-07-12T16:00:00Z,15.45,285.98,4.65,13.02,257.7,17.86
2021-07-12T17:00:00Z,15.2,286.39,4.72,13.02,257.19,17.9
2021-07-12T18:00:00Z,14.96,286.79,4.79,13.01,256.69,17.95
2021-07-12T19:00:00Z,14.94,284.84,4.63,13.03,254.95,17.81
2021-07-12T20:00:00Z,14.91,282.89,4.46,13.05,253.21,17.67
2021-07-12T21:00:00Z,14.89,280.94,4.3,13.07,251.47,17.53
2021-07-12T22:00:00Z,14.71,279.69,3.97,13.33,251.89,17.57
2021-07-12T23:00:00Z,14.53,278.43,3.63,13.59,252.32,17.61
2021-07-13T00:00:00Z,14.34,277.18,3.3,13.85,252.74,17.65
2021-07-13T01:00:00Z,14.47,275.82,3.38,13.37,250.81,17.64
2021-07-13T02:00:00Z,14.6,274.45,3.46,12.9,248.88,17.64
2021-07-13T03:00:00Z,14.72,273.09,3.54,12.42,246.95,17.64
2021-07-13T04:00:00Z,14.52,272.75,3.53,12.36,246.55,17.62
2021-07-13T05:00:00Z,14.31,272.4,3.53,12.3,246.15,17.61
2021-07-13T06:00:00Z,14.11,272.06,3.52,12.24,245.75,17.6
2021-07-13T07:00:00Z,13.98,271.09,3.58,12.2,247.73,17.65
2021-07-13T08:00:00Z,13.84,270.11,3.64,12.16,249.7,17.7
2021-07-13T09:00:00Z,13.71,269.14,3.7,12.12,251.68,17.75
2021-07-13T10:00:00Z,13.72,266.58,4.02,11.64,254.77,17.71
2021-07-13T11:00:00Z,13.72,264.02,4.33,11.15,257.87,17.67
2021-07-13T12:00:00Z,13.73,261.46,4.65,10.67,260.96,17.63
2021-07-13T13:00:00Z,13.1,259.25,4.67,10.52,260.81,17.5
2021-07-13T14:00:00Z,12.46,257.05,4.7,10.37,260.66,17.36
2021-07-13T15:00:00Z,11.83,254.84,4.72,10.22,260.51,17.22
2021-07-13T16:00:00Z,11.74,254.52,4.66,10.12,259.13,17.29
2021-07-13T17:00:00Z,11.64,254.21,4.6,10.02,257.76,17.36
2021-07-13T18:00:00Z,11.55,253.89,4.54,9.92,256.38,17.44
2021-07-13T19:00:00Z,11.5,252.37,4.41,9.86,255.62,17.19
2021-07-13T20:00:00Z,11.46,250.86,4.29,9.81,254.85,16.95
2021-07-13T21:00:00Z,11.41,249.34,4.16,9.75,254.09,16.7
2021-07-13T22:00:00Z,10.76,249.63,4.03,9.71,253.49,16.66
2021-07-13T23:00:00Z,10.12,249.92,3.89,9.67,252.88,16.62
2021-07-14T00:00:00Z,9.47,250.21,3.76,9.63,252.28,16.58
2021-07-14T01:00:00Z,9.51,254.23,3.73,9.39,251.14,16.36
2021-07-14T02:00:00Z,9.56,258.24,3.7,9.15,250.01,16.13
2021-07-14T03:00:00Z,9.6,262.26,3.67,8.91,248.87,15.9
2021-07-14T04:00:00Z,10.01,263.63,3.5,9.04,247.03,15.9
2021-07-14T05:00:00Z,10.41,264.99,3.33,9.17,245.19,15.89
2021-07-14T06:00:00Z,10.82,266.36,3.16,9.3,243.35,15.89
2021-07-14T07:00:00Z,11.67,266.44,2.98,9.5,239.68,15.87
2021-07-14T08:00:00Z,12.51,266.52,2.79,9.71,236.01,15.86
2021-07-14T09:00:00Z,13.36,266.6,2.61,9.91,232.34,15.84
2021-07-14T10:00:00Z,14.29,259.76,2.12,11.03,233.05,15.81
2021-07-14T11:00:00Z,15.22,252.92,1.63,12.15,233.75,15.78
2021-07-14T12:00:00Z,16.15,246.08,1.14,13.27,234.46,15.74
2021-07-14T13:00:00Z,15.68,244.46,1.09,13.64,232.45,15.62
2021-07-14T14:00:00Z,15.21,242.83,1.05,14.02,230.45,15.5
2021-07-14T15:00:00Z,14.74,241.21,1,14.39,228.44,15.38
2021-07-14T16:00:00Z,15.17,243.18,0.9,13.18,242.25,15.31
2021-07-14T17:00:00Z,15.6,245.14,0.79,11.96,256.06,15.24
2021-07-14T18:00:00Z,16.03,247.11,0.69,10.75,269.87,15.17
2021-07-14T19:00:00Z,15.88,246.36,0.71,10.74,269.48,15.18
2021-07-14T20:00:00Z,15.74,245.6,0.72,10.72,269.1,15.19
2021-07-14T21:00:00Z,15.59,244.85,0.74,10.71,268.71,15.2
2021-07-14T22:00:00Z,15.5,240.43,1.34,10.6,258.88,15.44
2021-07-14T23:00:00Z,15.41,236.01,1.94,10.49,249.04,15.68
2021-07-15T00:00:00Z,15.32,231.59,2.54,10.38,239.21,15.91
2021-07-15T01:00:00Z,14.57,227.92,3.29,10.6,237.47,16.06
2021-07-15T02:00:00Z,13.82,224.26,4.05,10.81,235.72,16.2
2021-07-15T03:00:00Z,13.07,220.59,4.8,11.03,233.98,16.35
2021-07-15T04:00:00Z,12.77,220.42,4.72,10.9,234.49,16.3
2021-07-15T05:00:00Z,12.46,220.25,4.64,10.76,234.99,16.24
2021-07-15T06:00:00Z,12.16,220.08,4.56,10.63,235.5,16.18
2021-07-15T07:00:00Z,11.46,220.04,4.8,10.82,232.2,16.28
2021-07-15T08:00:00Z,10.75,220.01,5.03,11.02,228.91,16.38
2021-07-15T09:00:00Z,10.05,219.97,5.27,11.21,225.61,16.48
2021-07-15T10:00:00Z,10,223.96,5.2,11.21,225.27,16.67
2021-07-15T11:00:00Z,9.96,227.95,5.12,11.2,224.94,16.85
2021-07-15T12:00:00Z,9.91,231.94,5.05,11.2,224.6,17.03
2021-07-15T13:00:00Z,9.89,232.81,4.96,11.1,224.58,16.96
2021-07-15T14:00:00Z,9.87,233.69,4.88,11,224.57,16.89
2021-07-15T15:00:00Z,9.85,234.56,4.79,10.9,224.55,16.81
2021-07-15T16:00:00Z,9.93,234.21,4.65,10.87,224.51,16.73
2021-07-15T17:00:00Z,10.01,233.87,4.5,10.84,224.46,16.65
2021-07-15T18:00:00Z,10.09,233.52,4.36,10.81,224.42,16.57
2021-07-15T19:00:00Z,10.01,228.84,4.27,10.73,224.46,16.61
2021-07-15T20:00:00Z,9.92,224.15,4.17,10.65,224.49,16.65
2021-07-15T21:00:00Z,9.84,219.47,4.08,10.57,224.53,16.69
